Date,Short Volume,Total Volume
2013-09-27,189706.0,302565.0
2013-09-30,244951.0,393278.0
2013-10-01,217435.0,336375.0
2013-10-02,452504.0,818004.0
2013-10-03,384677.0,810637.0
2013-10-04,257473.0,490603.0
2013-10-07,203610.0,372497.0
2013-10-08,244102.0,420058.0
2013-10-09,283906.0,586147.0
2013-10-10,187966.0,314340.0
2013-10-11,223650.0,395357.0
2013-10-14,186546.0,349732.0
2013-10-15,288886.0,516610.0
2013-10-16,246047.0,406792.0
2013-10-17,202242.0,327534.0
2013-10-18,152725.0,297717.0
2013-10-21,335774.0,590503.0
2013-10-22,340935.0,557927.0
2013-10-23,338543.0,646848.0
2013-10-24,258003.0,522278.0
2013-10-25,202177.0,357571.0
2013-10-28,216753.0,394714.0
2013-10-29,327127.0,632163.0
2013-10-30,186008.0,336231.0
2013-10-31,182457.0,356833.0
2013-11-01,163207.0,315209.0
2013-11-04,295186.0,527998.0
2013-11-05,473653.0,758099.0
2013-11-06,542157.0,1372087.0
2013-11-07,506286.0,1090302.0
2013-11-08,522962.0,1009516.0
2013-11-11,253158.0,445674.0
2013-11-12,322979.0,486280.0
2013-11-13,242283.0,463913.0
2013-11-14,263644.0,399782.0
2013-11-15,196653.0,342441.0
2013-11-18,409633.0,733391.0
2013-11-19,325552.0,730794.0
2013-11-20,218922.0,422564.0
2013-11-21,221629.0,376226.0
2013-11-22,322028.0,506484.0
2013-11-25,197838.0,320104.0
2013-11-26,242969.0,445876.0
2013-11-27,249069.0,489105.0
2013-11-29,191381.0,360192.0
2013-12-02,100523.0,227056.0
2013-12-03,472344.0,892735.0
2013-12-04,284833.0,476910.0
2013-12-05,165995.0,298004.0
2013-12-06,144681.0,237543.0
2013-12-09,153355.0,266308.0
2013-12-10,264125.0,458487.0
2013-12-11,134807.0,218554.0
2013-12-12,180835.0,321114.0
2013-12-13,145246.0,305884.0
2013-12-16,89510.0,163088.0
2013-12-17,159871.0,307441.0
2013-12-18,170127.0,314180.0
2013-12-19,333958.0,529940.0
2013-12-20,168105.0,261417.0
2013-12-23,132078.0,174192.0
2013-12-24,183424.0,349276.0
2013-12-26,126553.0,234248.0
2013-12-27,153573.0,267957.0
2013-12-30,103747.0,153437.0
2013-12-31,118542.0,167213.0
2014-01-02,124597.0,234119.0
2014-01-03,96495.0,169198.0
2014-01-06,126748.0,207581.0
2014-01-07,115743.0,207082.0
2014-01-08,139813.0,269572.0
2014-01-09,90415.0,151920.0
2014-01-10,274521.0,415828.0
2014-01-13,178710.0,246313.0
2014-01-14,766032.0,1159186.0
2014-01-15,515214.0,819519.0
2014-01-16,344415.0,567733.0
2014-01-17,246028.0,370400.0
2014-01-21,213365.0,338617.0
2014-01-22,144025.0,201669.0
2014-01-23,171248.0,266342.0
2014-01-24,175704.0,258038.0
2014-01-27,176834.0,297825.0
2014-01-28,143113.0,206693.0
2014-01-29,156432.0,223484.0
2014-01-30,233643.0,352361.0
2014-01-31,178110.0,283390.0
2014-02-03,164567.0,269680.0
2014-02-04,110925.0,162531.0
2014-02-05,144537.0,237573.0
2014-02-06,131963.0,178657.0
2014-02-07,271645.0,353827.0
2014-02-10,261285.0,438051.0
2014-02-11,264170.0,404046.0
2014-02-12,135536.0,183461.0
2014-02-13,224825.0,342217.0
2014-02-14,138739.0,242550.0
2014-02-18,180586.0,344095.0
2014-02-19,314598.0,464070.0
2014-02-20,559424.0,783879.0
2014-02-21,189605.0,318716.0
2014-02-24,151952.0,264922.0
2014-02-25,959493.0,1391029.0
2014-02-26,665923.0,1030735.0
2014-02-27,501998.0,727723.0
2014-02-28,436982.0,675791.0
2014-03-03,282231.0,497844.0
2014-03-04,186947.0,315966.0
2014-03-05,139531.0,203254.0
2014-03-06,176741.0,298497.0
2014-03-07,271166.0,379890.0
2014-03-10,210485.0,376858.0
2014-03-11,219635.0,368545.0
2014-03-12,271808.0,439059.0
2014-03-13,132086.0,208922.0
2014-03-14,178280.0,276985.0
2014-03-17,125676.0,204554.0
2014-03-18,154190.0,225093.0
2014-03-19,100938.0,180401.0
2014-03-20,65602.0,86629.0
2014-03-21,170378.0,257168.0
2014-03-24,179220.0,353045.0
2014-03-25,169194.0,240257.0
2014-03-26,136956.0,240776.0
2014-03-27,190993.0,360171.0
2014-03-28,151701.0,244168.0
2014-03-31,178228.0,298310.0
2014-04-01,167353.0,257610.0
2014-04-02,333393.0,494136.0
2014-04-03,322775.0,448018.0
2014-04-04,296768.0,550004.0
2014-04-07,240129.0,432323.0
2014-04-08,157388.0,276719.0
2014-04-09,135699.0,204136.0
2014-04-10,221683.0,342720.0
2014-04-11,207341.0,390065.0
2014-04-14,184392.0,305666.0
2014-04-15,320652.0,590990.0
2014-04-16,124077.0,288882.0
2014-04-17,144567.0,275701.0
2014-04-21,130642.0,251548.0
2014-04-22,270533.0,382747.0
2014-04-23,225272.0,333018.0
2014-04-24,124878.0,200590.0
2014-04-25,185296.0,322112.0
2014-04-28,186445.0,331782.0
2014-04-29,171313.0,258998.0
2014-04-30,115165.0,185991.0
2014-05-01,208834.0,330650.0
2014-05-02,143352.0,209405.0
2014-05-05,127638.0,176289.0
2014-05-06,136572.0,201553.0
2014-05-07,237204.0,382782.0
2014-05-08,564717.0,1009182.0
2014-05-09,297271.0,503252.0
2014-05-12,231322.0,335307.0
2014-05-13,265518.0,392942.0
2014-05-14,205701.0,314785.0
2014-05-15,278487.0,352007.0
2014-05-16,173353.0,252960.0
2014-05-19,135526.0,245857.0
2014-05-20,209721.0,307542.0
2014-05-21,160633.0,220949.0
2014-05-22,190585.0,286272.0
2014-05-23,129518.0,196085.0
2014-05-27,143252.0,212253.0
2014-05-28,198681.0,259070.0
2014-05-29,113107.0,147429.0
2014-05-30,147546.0,282135.0
2014-06-02,146082.0,250285.0
2014-06-03,135309.0,201773.0
2014-06-04,137753.0,206620.0
2014-06-05,151114.0,235394.0
2014-06-06,105113.0,160741.0
2014-06-09,96540.0,140852.0
2014-06-10,95251.0,121436.0
2014-06-11,124449.0,169894.0
2014-06-12,180891.0,250346.0
2014-06-13,116962.0,151235.0
2014-06-16,370848.0,558791.0
2014-06-17,296573.0,526446.0
2014-06-18,164616.0,256191.0
2014-06-19,183116.0,271396.0
2014-06-20,91988.0,150205.0
2014-06-23,186240.0,261352.0
2014-06-24,174039.0,241813.0
2014-06-25,133143.0,179983.0
2014-06-26,95895.0,141696.0
2014-06-27,78903.0,131515.0
2014-06-30,73426.0,120925.0
2014-07-01,64407.0,99575.0
2014-07-02,109900.0,223361.0
2014-07-03,94574.0,190448.0
2014-07-07,131193.0,208683.0
2014-07-08,130615.0,249753.0
2014-07-09,76195.0,134071.0
2014-07-10,80995.0,151957.0
2014-07-11,57902.0,113031.0
2014-07-14,138994.0,212257.0
2014-07-15,124227.0,193524.0
2014-07-16,68712.0,123095.0
2014-07-17,70006.0,129208.0
2014-07-18,90833.0,150177.0
2014-07-21,64343.0,96737.0
2014-07-22,40374.0,71428.0
2014-07-23,61800.0,88259.0
2014-07-24,51436.0,83761.0
2014-07-25,74736.0,105497.0
2014-07-28,131119.0,206647.0
2014-07-29,54995.0,91159.0
2014-07-30,86737.0,120996.0
2014-07-31,138728.0,178471.0
2014-08-01,269032.0,383778.0
2014-08-04,91902.0,140965.0
2014-08-05,82245.0,130659.0
2014-08-06,145199.0,288142.0
2014-08-07,129428.0,216483.0
2014-08-08,102934.0,166561.0
2014-08-11,115007.0,225253.0
2014-08-12,93997.0,157437.0
2014-08-13,86865.0,181641.0
2014-08-14,66044.0,123831.0
2014-08-15,68386.0,127858.0
2014-08-18,66629.0,122501.0
2014-08-19,66809.0,140232.0
2014-08-20,49327.0,79391.0
2014-08-21,40631.0,74251.0
2014-08-22,77298.0,129840.0
2014-08-25,59434.0,98578.0
2014-08-26,55980.0,92297.0
2014-08-27,52767.0,78022.0
2014-08-28,42030.0,62367.0
2014-08-29,108097.0,202906.0
2014-09-02,129518.0,248620.0
2014-09-03,114424.0,170605.0
2014-09-04,115211.0,176637.0
2014-09-05,213879.0,376927.0
2014-09-08,91879.0,136905.0
2014-09-09,63058.0,112756.0
2014-09-10,52347.0,113971.0
2014-09-11,69797.0,129448.0
2014-09-12,78607.0,143004.0
2014-09-15,168144.0,471052.0
2014-09-16,88039.0,196430.0
2014-09-17,89502.0,158798.0
2014-09-18,56110.0,112596.0
2014-09-19,180003.0,258547.0
2014-09-22,118209.0,215901.0
2014-09-23,118966.0,188993.0
2014-09-24,66458.0,106233.0
2014-09-25,86523.0,127251.0
2014-09-26,74722.0,122441.0
2014-09-29,107299.0,175228.0
2014-09-30,123210.0,183264.0
2014-10-01,145902.0,184595.0
2014-10-02,183820.0,278999.0
2014-10-03,138542.0,246807.0
2014-10-06,150823.0,228660.0
2014-10-07,89192.0,119679.0
2014-10-08,108797.0,158504.0
2014-10-09,134122.0,199913.0
2014-10-10,295628.0,433561.0
2014-10-13,197165.0,291106.0
2014-10-14,128464.0,211472.0
2014-10-15,194808.0,322926.0
2014-10-16,118788.0,192764.0
2014-10-17,137292.0,239092.0
2014-10-20,38141.0,104706.0
2014-10-21,71183.0,118444.0
2014-10-22,85460.0,152598.0
2014-10-23,62799.0,102496.0
2014-10-24,85211.0,128811.0
2014-10-27,170073.0,249071.0
2014-10-28,154873.0,257792.0
2014-10-29,70163.0,196191.0
2014-10-30,71707.0,98327.0
2014-10-31,105970.0,154268.0
2014-11-03,80195.0,105259.0
2014-11-04,66819.0,99577.0
2014-11-05,146293.0,200871.0
2014-11-06,244174.0,385422.0
2014-11-07,98786.0,165098.0
2014-11-10,64969.0,118370.0
2014-11-11,113306.0,218948.0
2014-11-12,71077.0,135542.0
2014-11-13,104726.0,191827.0
2014-11-14,132389.0,212495.0
2014-11-17,49444.0,89963.0
2014-11-18,58234.0,109760.0
2014-11-19,149314.0,249951.0
2014-11-20,70195.0,119395.0
2014-11-21,134395.0,253296.0
2014-11-24,117035.0,167140.0
2014-11-25,54038.0,84474.0
2014-11-26,42250.0,70307.0
2014-11-28,64332.0,91053.0
2014-12-01,186142.0,300213.0
2014-12-02,105160.0,165307.0
2014-12-03,110995.0,152329.0
2014-12-04,90820.0,123114.0
2014-12-05,173609.0,254377.0
2014-12-08,197696.0,323020.0
2014-12-09,180052.0,270592.0
2014-12-10,132416.0,216300.0
2014-12-11,164456.0,229844.0
2014-12-12,211145.0,295466.0
2014-12-15,152357.0,206984.0
2014-12-16,192261.0,319763.0
2014-12-17,208991.0,269301.0
2014-12-18,328089.0,416346.0
2014-12-19,216201.0,260529.0
2014-12-22,128815.0,162495.0
2014-12-23,79817.0,98334.0
2014-12-24,29163.0,35023.0
2014-12-26,107477.0,132327.0
2014-12-29,57064.0,78834.0
2014-12-30,52989.0,70089.0
2014-12-31,53139.0,72187.0
2015-01-02,155110.0,208634.0
2015-01-05,164375.0,238500.0
2015-01-06,152115.0,208410.0
2015-01-07,88175.0,118442.0
2015-01-08,86578.0,116529.0
2015-01-09,128821.0,178230.0
2015-01-12,199015.0,263721.0
2015-01-13,95825.0,130777.0
2015-01-14,237930.0,322943.0
2015-01-15,165466.0,219936.0
2015-01-16,116044.0,176631.0
2015-01-20,139162.0,220417.0
2015-01-21,90177.0,172942.0
2015-01-22,96782.0,155253.0
2015-01-23,131479.0,181312.0
2015-01-26,61895.0,92097.0
2015-01-27,76862.0,107604.0
2015-01-28,78427.0,106985.0
2015-01-29,77607.0,124282.0
2015-01-30,95492.0,135988.0
2015-02-02,91016.0,130032.0
2015-02-03,128760.0,194885.0
2015-02-04,80091.0,131906.0
2015-02-05,106086.0,136259.0
2015-02-06,127383.0,148263.0
2015-02-09,101777.0,145515.0
2015-02-10,142880.0,183889.0
2015-02-11,179357.0,256851.0
2015-02-12,366853.0,482532.0
2015-02-13,141407.0,198313.0
2015-02-17,81509.0,109002.0
2015-02-18,63250.0,91984.0
2015-02-19,124362.0,189206.0
2015-02-20,165416.0,245160.0
2015-02-23,250681.0,354864.0
2015-02-24,136675.0,207923.0
2015-02-25,74843.0,138809.0
2015-02-26,153813.0,238420.0
2015-02-27,81937.0,113498.0
2015-03-02,190126.0,341979.0
2015-03-03,99024.0,168968.0
2015-03-04,77623.0,116924.0
2015-03-05,105935.0,145565.0
2015-03-06,184349.0,258683.0
2015-03-09,159269.0,225008.0
2015-03-10,111404.0,169466.0
2015-03-11,100604.0,151501.0
2015-03-12,106141.0,150986.0
2015-03-13,136277.0,197562.0
2015-03-16,99868.0,158954.0
2015-03-17,110991.0,172961.0
2015-03-18,91740.0,137453.0
2015-03-19,190888.0,261884.0
2015-03-20,127052.0,191271.0
2015-03-23,70858.0,97508.0
2015-03-24,77752.0,109217.0
2015-03-25,150098.0,190688.0
2015-03-26,119411.0,159641.0
2015-03-27,208391.0,297415.0
2015-03-30,192618.0,291100.0
2015-03-31,86548.0,146656.0
2015-04-01,101939.0,145386.0
2015-04-02,118410.0,179753.0
2015-04-06,248224.0,382582.0
2015-04-07,88869.0,131098.0
2015-04-08,100001.0,158105.0
2015-04-09,81737.0,122754.0
2015-04-10,139119.0,176271.0
2015-04-13,68304.0,105666.0
2015-04-14,69562.0,98115.0
2015-04-15,34535.0,52880.0
2015-04-16,31550.0,47234.0
2015-04-17,61132.0,90633.0
2015-04-20,58965.0,81114.0
2015-04-21,76261.0,112309.0
2015-04-22,182028.0,284702.0
2015-04-23,69503.0,110818.0
2015-04-24,52078.0,74945.0
2015-04-27,205345.0,312269.0
2015-04-28,108117.0,152272.0
2015-04-29,97431.0,149816.0
2015-04-30,113698.0,147125.0
2015-05-01,137629.0,185069.0
2015-05-04,82193.0,102611.0
2015-05-05,127260.0,158864.0
2015-05-06,102062.0,144700.0
2015-05-07,188857.0,261467.0
2015-05-08,94768.0,128052.0
2015-05-11,97908.0,138959.0
2015-05-12,113963.0,156851.0
2015-05-13,117122.0,140624.0
2015-05-14,63889.0,83284.0
2015-05-15,127810.0,154423.0
2015-05-18,82061.0,115474.0
2015-05-19,79828.0,108528.0
2015-05-20,110866.0,144619.0
2015-05-21,44787.0,61238.0
2015-05-22,59149.0,84553.0
2015-05-26,84109.0,114499.0
2015-05-27,84539.0,145567.0
2015-05-28,103665.0,135781.0
2015-05-29,68898.0,102255.0
2015-06-01,59417.0,77124.0
2015-06-02,75389.0,88802.0
2015-06-03,43789.0,59170.0
2015-06-04,56311.0,95941.0
2015-06-05,81219.0,109764.0
2015-06-08,107861.0,165460.0
2015-06-09,53854.0,82904.0
2015-06-10,71023.0,109513.0
2015-06-11,52948.0,73520.0
2015-06-12,31591.0,44231.0
2015-06-15,59578.0,106612.0
2015-06-16,45403.0,58187.0
2015-06-17,157672.0,205535.0
2015-06-18,63613.0,81653.0
2015-06-19,48480.0,62841.0
2015-06-22,86926.0,123802.0
2015-06-23,99152.0,122460.0
2015-06-24,55290.0,79706.0
2015-06-25,64121.0,85009.0
2015-06-26,69252.0,105469.0
2015-06-29,67638.0,108913.0
2015-06-30,79101.0,113585.0
2015-07-01,55315.0,68874.0
2015-07-02,164767.0,200245.0
2015-07-06,112332.0,161610.0
2015-07-07,156784.0,240526.0
2015-07-08,175081.0,256936.0
2015-07-09,104916.0,143927.0
2015-07-10,70852.0,100459.0
2015-07-13,67770.0,88837.0
2015-07-14,44668.0,63029.0
2015-07-15,83264.0,100751.0
2015-07-16,43320.0,54538.0
2015-07-17,115053.0,167632.0
2015-07-20,95673.0,148920.0
2015-07-21,114755.0,162870.0
2015-07-22,63352.0,106021.0
2015-07-23,68646.0,84008.0
2015-07-24,84849.0,131797.0
2015-07-27,154099.0,208982.0
2015-07-28,93579.0,147956.0
2015-07-29,74869.0,112456.0
2015-07-30,49161.0,75305.0
2015-07-31,60682.0,84382.0
2015-08-03,52023.0,72660.0
2015-08-04,42876.0,69101.0
2015-08-05,111555.0,167421.0
2015-08-06,335393.0,538752.0
2015-08-07,136004.0,206120.0
2015-08-10,103348.0,148193.0
2015-08-11,122358.0,164677.0
2015-08-12,92960.0,126207.0
2015-08-13,119462.0,177379.0
2015-08-14,113666.0,162934.0
2015-08-17,159328.0,226607.0
2015-08-18,100033.0,141198.0
2015-08-19,99908.0,120610.0
2015-08-20,133804.0,188911.0
2015-08-21,160972.0,247921.0
2015-08-24,192147.0,302529.0
2015-08-25,101997.0,167386.0
2015-08-26,136837.0,179800.0
2015-08-27,160437.0,261420.0
2015-08-28,144244.0,197549.0
2015-08-31,106911.0,130156.0
2015-09-01,147408.0,181343.0
2015-09-02,100024.0,131830.0
2015-09-03,101977.0,124110.0
2015-09-04,114467.0,136114.0
2015-09-08,74692.0,90020.0
2015-09-09,108962.0,128963.0
2015-09-10,62906.0,78298.0
2015-09-11,52494.0,68487.0
2015-09-14,66329.0,78899.0
2015-09-15,75887.0,98202.0
2015-09-16,121922.0,158062.0
2015-09-17,86093.0,130560.0
2015-09-18,95594.0,135208.0
2015-09-21,155182.0,210864.0
2015-09-22,88331.0,130930.0
2015-09-23,64055.0,85561.0
2015-09-24,84831.0,113674.0
2015-09-25,111885.0,139130.0
2015-09-28,137241.0,217891.0
2015-09-29,86882.0,120856.0
2015-09-30,150497.0,193176.0
2015-10-01,124033.0,169921.0
2015-10-02,162344.0,203897.0
2015-10-05,62162.0,103613.0
2015-10-06,140645.0,211647.0
2015-10-07,144220.0,224927.0
2015-10-08,147028.0,218057.0
2015-10-09,139801.0,200638.0
2015-10-12,71328.0,104258.0
2015-10-13,95594.0,152258.0
2015-10-14,78984.0,121403.0
2015-10-15,57234.0,99727.0
2015-10-16,146242.0,210318.0
2015-10-19,69531.0,94644.0
2015-10-20,284266.0,441645.0
2015-10-21,98919.0,150696.0
2015-10-22,76891.0,100684.0
2015-10-23,88943.0,142465.0
2015-10-26,65498.0,108621.0
2015-10-27,79037.0,125398.0
2015-10-28,71354.0,106846.0
2015-10-29,32441.0,50549.0
2015-10-30,156355.0,234988.0
2015-11-02,105207.0,153284.0
2015-11-03,122960.0,166931.0
2015-11-04,309648.0,473726.0
2015-11-05,164347.0,216203.0
2015-11-06,87385.0,117886.0
2015-11-09,101573.0,138362.0
2015-11-10,209456.0,257808.0
2015-11-11,121043.0,165048.0
2015-11-12,109437.0,154083.0
2015-11-13,145920.0,214809.0
2015-11-16,88049.0,122513.0
2015-11-17,97988.0,122652.0
2015-11-18,105988.0,140412.0
2015-11-19,100375.0,141091.0
2015-11-20,121052.0,211186.0
2015-11-23,90972.0,142493.0
2015-11-24,65300.0,87305.0
2015-11-25,139773.0,204035.0
2015-11-27,95983.0,118818.0
2015-11-30,90891.0,125589.0
2015-12-01,125260.0,169521.0
2015-12-02,91132.0,135814.0
2015-12-03,116886.0,158032.0
2015-12-04,123152.0,159948.0
2015-12-07,110318.0,144756.0
2015-12-08,99122.0,150123.0
2015-12-09,150971.0,185636.0
2015-12-10,67761.0,95572.0
2015-12-11,146474.0,179479.0
2015-12-14,81804.0,110766.0
2015-12-15,71045.0,109053.0
2015-12-16,205109.0,312207.0
2015-12-17,113425.0,158178.0
2015-12-18,113341.0,145624.0
2015-12-21,66165.0,81063.0
2015-12-22,70057.0,92993.0
2015-12-23,61489.0,75477.0
2015-12-24,31623.0,36826.0
2015-12-28,64044.0,76681.0
2015-12-29,75290.0,102670.0
2015-12-30,105158.0,167659.0
2015-12-31,88928.0,125367.0
2016-01-04,194239.0,234565.0
2016-01-05,127861.0,156082.0
2016-01-06,127388.0,161613.0
2016-01-07,150169.0,178610.0
2016-01-08,103679.0,141602.0
2016-01-11,114494.0,154103.0
2016-01-12,102834.0,131042.0
2016-01-13,128646.0,164106.0
2016-01-14,217737.0,287793.0
2016-01-15,204996.0,286693.0
2016-01-19,156911.0,226949.0
2016-01-20,213862.0,337001.0
2016-01-21,106333.0,182666.0
2016-01-22,99855.0,141387.0
2016-01-25,88737.0,113796.0
2016-01-26,123862.0,161865.0
2016-01-27,127471.0,162382.0
2016-01-28,172797.0,285111.0
2016-01-29,101838.0,146609.0
2016-02-01,138074.0,222534.0
2016-02-02,179139.0,271236.0
2016-02-03,174776.0,273964.0
2016-02-04,83126.0,161844.0
2016-02-05,290313.0,540253.0
2016-02-08,216478.0,407422.0
2016-02-09,237191.0,430402.0
2016-02-10,292656.0,410275.0
2016-02-11,431551.0,591449.0
2016-02-12,254960.0,326242.0
2016-02-16,127976.0,207788.0
2016-02-17,124021.0,211381.0
2016-02-18,116071.0,150194.0
2016-02-19,102858.0,193832.0
2016-02-22,110486.0,166684.0
2016-02-23,142438.0,188486.0
2016-02-24,126773.0,200087.0
2016-02-25,185263.0,257088.0
2016-02-26,174163.0,270393.0
2016-02-29,92260.0,173696.0
2016-03-01,157031.0,229300.0
2016-03-02,84435.0,177380.0
2016-03-03,141949.0,197786.0
2016-03-04,207818.0,333084.0
2016-03-07,130481.0,186763.0
2016-03-08,110042.0,137220.0
2016-03-09,94372.0,111055.0
2016-03-10,145576.0,192775.0
2016-03-11,93367.0,128531.0
2016-03-14,116341.0,157472.0
2016-03-15,86139.0,123140.0
2016-03-16,96767.0,124285.0
2016-03-17,121288.0,167133.0
2016-03-18,175079.0,278027.0
2016-03-21,179811.0,230932.0
2016-03-22,116759.0,149881.0
2016-03-23,177117.0,230347.0
2016-03-24,154431.0,219390.0
2016-03-28,73798.0,98864.0
2016-03-29,78441.0,104304.0
2016-03-30,88118.0,137243.0
2016-03-31,163631.0,228246.0
2016-04-01,463646.0,588155.0
2016-04-04,264887.0,381946.0
2016-04-05,221473.0,317406.0
2016-04-06,355780.0,475006.0
2016-04-07,206442.0,289619.0
2016-04-08,238463.0,338376.0
2016-04-11,158868.0,222863.0
2016-04-12,106763.0,179336.0
2016-04-13,167635.0,217164.0
2016-04-14,86722.0,130223.0
2016-04-15,119442.0,176964.0
2016-04-18,78230.0,116934.0
2016-04-19,142930.0,215846.0
2016-04-20,150318.0,221378.0
2016-04-21,61529.0,110982.0
2016-04-22,116793.0,168144.0
2016-04-25,94136.0,144395.0
2016-04-26,87923.0,125386.0
2016-04-27,82930.0,121607.0
2016-04-28,63056.0,89054.0
2016-04-29,206506.0,296637.0
2016-05-02,120865.0,190792.0
2016-05-03,130124.0,188432.0
2016-05-04,205128.0,281713.0
2016-05-05,325457.0,512460.0
2016-05-06,182743.0,338740.0
2016-05-09,132764.0,215450.0
2016-05-10,133315.0,190421.0
2016-05-11,164357.0,238585.0
2016-05-12,126924.0,180376.0
2016-05-13,113369.0,165335.0
2016-05-16,93843.0,134747.0
2016-05-17,91612.0,128637.0
2016-05-18,155797.0,240507.0
2016-05-19,238136.0,332319.0
2016-05-20,378530.0,566280.0
2016-05-23,153794.0,219346.0
2016-05-24,74013.0,129873.0
2016-05-25,109193.0,140283.0
2016-05-26,114923.0,168682.0
2016-05-27,111292.0,154309.0
2016-05-31,80909.0,124298.0
2016-06-01,129049.0,179962.0
2016-06-02,70889.0,106402.0
2016-06-03,90817.0,134006.0
2016-06-06,76844.0,112091.0
2016-06-07,193803.0,287228.0
2016-06-08,241650.0,377738.0
2016-06-09,187363.0,250136.0
2016-06-10,266289.0,363589.0
2016-06-13,158555.0,245009.0
2016-06-14,137794.0,195323.0
2016-06-15,100515.0,155539.0
2016-06-16,104270.0,152540.0
2016-06-17,122114.0,183126.0
2016-06-20,125010.0,199635.0
2016-06-21,103535.0,134220.0
2016-06-22,689380.0,998675.0
2016-06-23,215009.0,410588.0
2016-06-24,214690.0,371235.0
2016-06-27,188626.0,309905.0
2016-06-28,105180.0,213449.0
2016-06-29,121354.0,281401.0
2016-06-30,100075.0,163070.0
2016-07-01,189816.0,293172.0
2016-07-05,155963.0,244463.0
2016-07-06,118395.0,211903.0
2016-07-07,103292.0,140968.0
2016-07-08,151614.0,219511.0
2016-07-11,135924.0,217564.0
2016-07-12,93501.0,141541.0
2016-07-13,85943.0,126334.0
2016-07-14,60909.0,97439.0
2016-07-15,80603.0,127344.0
2016-07-18,63255.0,136317.0
2016-07-19,51102.0,91639.0
2016-07-20,57897.0,120128.0
2016-07-21,99955.0,213185.0
2016-07-22,50194.0,116846.0
2016-07-25,143588.0,256695.0
2016-07-26,69879.0,129652.0
2016-07-27,87508.0,147474.0
2016-07-28,65368.0,102589.0
2016-07-29,129349.0,201369.0
2016-08-01,82235.0,150339.0
2016-08-02,95298.0,152698.0
2016-08-03,96371.0,137572.0
2016-08-04,107334.0,168253.0
2016-08-05,88711.0,134954.0
2016-08-08,48921.0,86205.0
2016-08-09,48866.0,78204.0
2016-08-10,62177.0,96507.0
2016-08-11,53078.0,86841.0
2016-08-12,53426.0,77161.0
2016-08-15,53920.0,83219.0
2016-08-16,61069.0,108432.0
2016-08-17,51652.0,80005.0
2016-08-18,47866.0,71778.0
2016-08-19,64847.0,86581.0
2016-08-22,59949.0,85231.0
2016-08-23,131411.0,205473.0
2016-08-24,80825.0,109374.0
2016-08-25,37123.0,86873.0
2016-08-26,87311.0,135564.0
2016-08-29,108966.0,161981.0
2016-08-30,87425.0,112624.0
2016-08-31,78516.0,120198.0
2016-09-01,226738.0,361941.0
2016-09-02,198722.0,442015.0
2016-09-06,93794.0,158872.0
2016-09-07,104758.0,138928.0
2016-09-08,117867.0,160880.0
2016-09-09,131077.0,208134.0
2016-09-12,70837.0,147615.0
2016-09-13,106861.0,162904.0
2016-09-14,59092.0,109355.0
2016-09-15,58728.0,116319.0
2016-09-16,63510.0,135322.0
2016-09-19,67244.0,115986.0
2016-09-20,55271.0,93677.0
2016-09-21,62632.0,111314.0
2016-09-22,63557.0,112550.0
2016-09-23,64399.0,146981.0
2016-09-26,44886.0,80199.0
2016-09-27,95393.0,146361.0
2016-09-28,58544.0,84204.0
2016-09-29,62053.0,90638.0
2016-09-30,88361.0,158788.0
2016-10-03,163352.0,281082.0
2016-10-04,119120.0,174156.0
2016-10-05,53243.0,90011.0
2016-10-06,145238.0,215438.0
2016-10-07,133762.0,204742.0
2016-10-10,80978.0,127410.0
2016-10-11,84825.0,129182.0
2016-10-12,40434.0,70791.0
2016-10-13,52367.0,81131.0
2016-10-14,90899.0,162804.0
2016-10-17,95921.0,169635.0
2016-10-18,114601.0,209394.0
2016-10-19,138160.0,267187.0
2016-10-20,117762.0,202370.0
2016-10-21,56616.0,100998.0
2016-10-24,62383.0,119624.0
2016-10-25,54230.0,77017.0
2016-10-26,100276.0,152348.0
2016-10-27,293449.0,436358.0
2016-10-28,148614.0,209141.0
2016-10-31,116695.0,196051.0
2016-11-01,225995.0,280909.0
2016-11-02,115487.0,154078.0
2016-11-03,65875.0,96081.0
2016-11-04,122201.0,206052.0
2016-11-07,184702.0,230266.0
2016-11-08,81805.0,126585.0
2016-11-09,262624.0,375461.0
2016-11-10,213306.0,303471.0
2016-11-11,128279.0,192037.0
2016-11-14,214283.0,272108.0
2016-11-15,90757.0,133280.0
2016-11-16,76638.0,128012.0
2016-11-17,105208.0,171124.0
2016-11-18,148112.0,208773.0
2016-11-21,92592.0,144649.0
2016-11-22,117724.0,245347.0
2016-11-23,85405.0,189115.0
2016-11-25,49766.0,111609.0
2016-11-28,92574.0,158805.0
2016-11-29,117049.0,158022.0
2016-11-30,112110.0,137628.0
2016-12-01,139610.0,197864.0
2016-12-02,111716.0,156838.0
2016-12-05,86688.0,189211.0
2016-12-06,71371.0,113665.0
2016-12-07,99220.0,210720.0
2016-12-08,80247.0,129364.0
2016-12-09,58835.0,111079.0
2016-12-12,39940.0,77953.0
2016-12-13,176366.0,283524.0
2016-12-14,85254.0,149532.0
2016-12-15,70148.0,108549.0
2016-12-16,79786.0,126647.0
2016-12-19,81534.0,116297.0
2016-12-20,135967.0,199252.0
2016-12-21,131836.0,179446.0
2016-12-22,59343.0,86851.0
2016-12-23,102087.0,164491.0
2016-12-27,150981.0,216882.0
2016-12-28,76101.0,109212.0
2016-12-29,86002.0,126821.0
2016-12-30,128138.0,208151.0
